	x	MATLAB_y	Verilog_y	|MATLAB-x|	|Verilog-x|	|Verilog-MATLAB|
-0.1328125000	-0.0693855610	-0.4707031250	0.0634269390	0.3378906250	0.4013175640
-0.1816406250	-0.0640628956	-0.4658203125	0.1175777294	0.2841796875	0.4017574169
-0.1601562500	-0.0602325103	-0.4609375000	0.0999237397	0.3007812500	0.4007049897
-0.1904296875	-0.0579894193	-0.4560546875	0.1324402682	0.2656250000	0.3980652682
-0.1816406250	-0.0573837829	-0.4501953125	0.1242568421	0.2685546875	0.3928115296
-0.1533203125	-0.0584197165	-0.4443359375	0.0949005960	0.2910156250	0.3859162210
-0.1093750000	-0.0610558280	-0.4384765625	0.0483191720	0.3291015625	0.3774207345
-0.1757812500	-0.0652073885	-0.4335937500	0.1105738615	0.2578125000	0.3683863615
-0.1650390625	-0.0707499752	-0.4287109375	0.0942890873	0.2636718750	0.3579609623
-0.1884765625	-0.0775243659	-0.4238281250	0.1109521966	0.2353515625	0.3463037591
-0.1220703125	-0.0853424253	-0.4199218750	0.0367278872	0.2978515625	0.3345794497
-0.1347656250	-0.0939937090	-0.4160156250	0.0407719160	0.2812500000	0.3220219160
-0.1796875000	-0.1032525155	-0.4130859375	0.0764349845	0.2333984375	0.3098334220
-0.1796875000	-0.1128851209	-0.4101562500	0.0668023791	0.2304687500	0.2972711291
-0.2246093750	-0.1226569435	-0.4072265625	0.1019524315	0.1826171875	0.2845696190
-0.2519531250	-0.1323394041	-0.4062500000	0.1196137209	0.1542968750	0.2739105959
-0.2060546875	-0.1417162939	-0.4082031250	0.0643383936	0.2021484375	0.2664868311
-0.2265625000	-0.1505895075	-0.4121093750	0.0759729925	0.1855468750	0.2615198675
-0.1445312500	-0.1587840502	-0.4189453125	0.0142528002	0.2744140625	0.2601612623
-0.2109375000	-0.1661522504	-0.4267578125	0.0447852496	0.2158203125	0.2606055621
-0.2949218750	-0.1725771117	-0.4345703125	0.1223447633	0.1396484375	0.2619932008
-0.2832031250	-0.1779747299	-0.4423828125	0.1052283951	0.1591796875	0.2644080826
-0.2675781250	-0.1822957089	-0.4501953125	0.0852824161	0.1826171875	0.2678996036
-0.1933593750	-0.1855255440	-0.4580078125	0.0078338310	0.2646484375	0.2724822685
-0.1894531250	-0.1876839935	-0.4658203125	0.0017691315	0.2763671875	0.2781363190
-0.3154296875	-0.1888234971	-0.4716796875	0.1266061904	0.1562500000	0.2828561904
-0.2490234375	-0.1890267062	-0.4785156250	0.0599967313	0.2294921875	0.2894889188
-0.2392578125	-0.1884031938	-0.4833984375	0.0508546187	0.2441406250	0.2949952437
-0.3759765625	-0.1870854245	-0.4882812500	0.1888911380	0.1123046875	0.3011958255
-0.3437500000	-0.1852241016	-0.4931640625	0.1585258984	0.1494140625	0.3079399609
-0.2714843750	-0.1829830534	-0.4970703125	0.0885013216	0.2255859375	0.3140872591
-0.2597656250	-0.1805338586	-0.5000000000	0.0792317664	0.2402343750	0.3194661414
-0.2792968750	-0.1780504343	-0.5029296875	0.1012464407	0.2236328125	0.3248792532
-0.2421875000	-0.1757037926	-0.5058593750	0.0664837074	0.2636718750	0.3301555824
-0.2539062500	-0.1736571304	-0.5078125000	0.0802491196	0.2539062500	0.3341553696
-0.2490234375	-0.1720613552	-0.5097656250	0.0769620823	0.2607421875	0.3377042698
-0.1152343750	-0.1710511066	-0.5107421875	0.0558167316	0.3955078125	0.3396910809
-0.2128906250	-0.1707413023	-0.5087890625	0.0421493227	0.2958984375	0.3380477602
-0.2187500000	-0.1712242194	-0.5039062500	0.0475257806	0.2851562500	0.3326820306
-0.2060546875	-0.1725671083	-0.4970703125	0.0334875792	0.2910156250	0.3245032042
-0.1503906250	-0.1748103373	-0.4892578125	0.0244197123	0.3388671875	0.3144474752
-0.1894531250	-0.1779660843	-0.4814453125	0.0114870407	0.2919921875	0.3034792282
-0.1464843750	-0.1820176215	-0.4716796875	0.0355332465	0.3251953125	0.2896620660
-0.1035156250	-0.1869192542	-0.4599609375	0.0834036292	0.3564453125	0.2730416833
-0.0966796875	-0.1925969676	-0.4453125000	0.0959172801	0.3486328125	0.2527155324
-0.1611328125	-0.1989498131	-0.4306640625	0.0378170006	0.2695312500	0.2317142494
-0.1562500000	-0.2058520325	-0.4150390625	0.0496020325	0.2587890625	0.2091870300
-0.1611328125	-0.2131558838	-0.3994140625	0.0520230713	0.2382812500	0.1862581787
-0.2041015625	-0.2206951199	-0.3847656250	0.0165935574	0.1806640625	0.1640705051
-0.1455078125	-0.2282890676	-0.3710937500	0.0827812551	0.2255859375	0.1428046824
-0.0722656250	-0.2357472573	-0.3583984375	0.1634816323	0.2861328125	0.1226511802
-0.0068359375	-0.2428745381	-0.3466796875	0.2360386006	0.3398437500	0.1038051494
0.0078125000	-0.2494765714	-0.3359375000	0.2572890714	0.3437500000	0.0864609286
-0.0058593750	-0.2553655234	-0.3261718750	0.2495061484	0.3203125000	0.0708063516
-0.0722656250	-0.2603657011	-0.3173828125	0.1881000761	0.2451171875	0.0570171114
-0.0351562500	-0.2643188223	-0.3095703125	0.2291625723	0.2744140625	0.0452514902
-0.0546875000	-0.2670886209	-0.3017578125	0.2124011209	0.2470703125	0.0346691916
-0.0312500000	-0.2685645524	-0.2929687500	0.2373145524	0.2617187500	0.0244041976
-0.0087890625	-0.2686644679	-0.2812500000	0.2598754054	0.2724609375	0.0125855321
0.0732421875	-0.2673362162	-0.2695312500	0.3405784037	0.3427734375	0.0021950338
-0.0361328125	-0.2645582072	-0.2568359375	0.2284253947	0.2207031250	0.0077222697
0.0175781250	-0.2603390030	-0.2441406250	0.2779171280	0.2617187500	0.0161983780
0.0673828125	-0.2547160209	-0.2314453125	0.3220988334	0.2988281250	0.0232707084
0.0966796875	-0.2477534428	-0.2207031250	0.3444331303	0.3173828125	0.0270503178
0.1259765625	-0.2395394397	-0.2099609375	0.3655160022	0.3359375000	0.0295785022
0.1298828125	-0.2301828265	-0.2001953125	0.3600656390	0.3300781250	0.0299875140
0.1132812500	-0.2198092547	-0.1923828125	0.3330905047	0.3056640625	0.0274264422
0.0625000000	-0.2085570424	-0.1884765625	0.2710570424	0.2509765625	0.0200804799
0.0966796875	-0.1965727423	-0.1875000000	0.2932524298	0.2841796875	0.0090727423
0.0302734375	-0.1840065755	-0.1894531250	0.2142800130	0.2197265625	0.0054465495
0.0439453125	-0.1710078982	-0.1923828125	0.2149532107	0.2363281250	0.0213749143
0.0634765625	-0.1577209072	-0.1972656250	0.2211974697	0.2607421875	0.0395447178
0.0712890625	-0.1442808080	-0.2021484375	0.2155698705	0.2734375000	0.0578676295
0.0546875000	-0.1308106590	-0.2070312500	0.1854981590	0.2617187500	0.0762205910
-0.0449218750	-0.1174190585	-0.2119140625	0.0724971835	0.1669921875	0.0944950040
-0.0517578125	-0.1041987735	-0.2177734375	0.0524409610	0.1660156250	0.1135746640
-0.1220703125	-0.0912263432	-0.2216796875	0.0308439693	0.0996093750	0.1304533443
-0.2001953125	-0.0785626396	-0.2265625000	0.1216326729	0.0263671875	0.1479998604
-0.1621093750	-0.0662543444	-0.2304687500	0.0958550306	0.0683593750	0.1642144056
-0.0644531250	-0.0543362839	-0.2343750000	0.0101168411	0.1699218750	0.1800387161
0.0029296875	-0.0428345364	-0.2382812500	0.0457642239	0.2412109375	0.1954467136
0.0693359375	-0.0317701666	-0.2412109375	0.1011061041	0.3105468750	0.2094407709
0.0312500000	-0.0211633418	-0.2431640625	0.0524133418	0.2744140625	0.2220007207
0.0644531250	-0.0110374634	-0.2460937500	0.0754905884	0.3105468750	0.2350562866
0.0654296875	-0.0014228599	-0.2480468750	0.0668525474	0.3134765625	0.2466240151
-0.0019531250	0.0076404286	-0.2500000000	0.0095935536	0.2480468750	0.2576404286
0.0302734375	0.0161011724	-0.2519531250	0.0141722651	0.2822265625	0.2680542974
0.0429687500	0.0238970273	-0.2539062500	0.0190717227	0.2968750000	0.2778032773
0.0957031250	0.0309562324	-0.2587890625	0.0647468926	0.3544921875	0.2897452949
0.0058593750	0.0372008126	-0.2656250000	0.0313414376	0.2714843750	0.3028258126
0.0488281250	0.0425510241	-0.2744140625	0.0062771009	0.3232421875	0.3169650866
0.0039062500	0.0469306792	-0.2841796875	0.0430244292	0.2880859375	0.3311103667
0.0390625000	0.0502729247	-0.2939453125	0.0112104247	0.3330078125	0.3442182372
0.0107421875	0.0525260247	-0.3037109375	0.0417838372	0.3144531250	0.3562369622
-0.0312500000	0.0536586957	-0.3134765625	0.0849086957	0.2822265625	0.3671352582
-0.2343750000	0.0536645838	-0.3222656250	0.2880395838	0.0878906250	0.3759302088
-0.3320312500	0.0525655311	-0.3310546875	0.3845967811	0.0009765625	0.3836202186
-0.4072265625	0.0504133366	-0.3417968750	0.4576398991	0.0654296875	0.3922102116
-0.3808593750	0.0472897601	-0.3544921875	0.4281491351	0.0263671875	0.4017819476
-0.3974609375	0.0433045518	-0.3691406250	0.4407654893	0.0283203125	0.4124451768
-0.1718750000	0.0385913677	-0.3828125000	0.2104663677	0.2109375000	0.4214038677
-0.0917968750	0.0333015804	-0.3974609375	0.1250984554	0.3056640625	0.4307625179
-0.4208984375	0.0275962253	-0.4101562500	0.4484946628	0.0107421875	0.4377524753
-0.4414062500	0.0216365963	-0.4228515625	0.4630428463	0.0185546875	0.4444881588
-0.2021484375	0.0155742282	-0.4335937500	0.2177226657	0.2314453125	0.4491679782
-0.1230468750	0.0095410987	-0.4404296875	0.1325879737	0.3173828125	0.4499707862
-0.0205078125	0.0036408407	-0.4443359375	0.0241486532	0.4238281250	0.4479767782
0.0146484375	-0.0020583507	-0.4453125000	0.0167067882	0.4599609375	0.4432541493
0.0566406250	-0.0075285243	-0.4433593750	0.0641691493	0.5000000000	0.4358308507
0.0458984375	-0.0127839946	-0.4414062500	0.0586824321	0.4873046875	0.4286222554
-0.0478515625	-0.0178802194	-0.4384765625	0.0299713431	0.3906250000	0.4205963431
-0.0429687500	-0.0229093902	-0.4345703125	0.0200593598	0.3916015625	0.4116609223
0.0371093750	-0.0279928738	-0.4306640625	0.0651022488	0.4677734375	0.4026711887
-0.0585937500	-0.0332709551	-0.4277343750	0.0253227949	0.3691406250	0.3944634199
-0.1328125000	-0.0388906105	-0.4238281250	0.0939218895	0.2910156250	0.3849375145
-0.1894531250	-0.0449922412	-0.4199218750	0.1444608838	0.2304687500	0.3749296338
-0.2617187500	-0.0516964019	-0.4169921875	0.2100223481	0.1552734375	0.3652957856
-0.3964843750	-0.0590915757	-0.4140625000	0.3373927993	0.0175781250	0.3549709243
-0.3251953125	-0.0672239969	-0.4111328125	0.2579713156	0.0859375000	0.3439088156
-0.1933593750	-0.0760903972	-0.4082031250	0.1172689778	0.2148437500	0.3321127278
-0.1220703125	-0.0856343425	-0.4062500000	0.0364359700	0.2841796875	0.3206156575
-0.1162109375	-0.0957465349	-0.4042968750	0.0204644026	0.2880859375	0.3085503401
-0.1191406250	-0.1062690767	-0.4023437500	0.0128715483	0.2832031250	0.2960746733
-0.1513671875	-0.1170032945	-0.4023437500	0.0343638930	0.2509765625	0.2853404555
-0.2275390625	-0.1277203842	-0.4042968750	0.0998186783	0.1767578125	0.2765764908
-0.2099609375	-0.1381739267	-0.4091796875	0.0717870108	0.1992187500	0.2710057608
-0.2402343750	-0.1481132685	-0.4160156250	0.0921211065	0.1757812500	0.2679023565
-0.2216796875	-0.1572968278	-0.4238281250	0.0643828597	0.2021484375	0.2665312972
-0.1582031250	-0.1655045308	-0.4326171875	0.0073014058	0.2744140625	0.2671126567
-0.3056640625	-0.1725487488	-0.4414062500	0.1331153137	0.1357421875	0.2688575012
-0.3359375000	-0.1782832684	-0.4492187500	0.1576542316	0.1132812500	0.2709354816
-0.3183593750	-0.1826099784	-0.4580078125	0.1357493966	0.1396484375	0.2753978341
-0.2412109375	-0.1854831057	-0.4687500000	0.0557278318	0.2275390625	0.2832668943
-0.2451171875	-0.1869109880	-0.4824218750	0.0582061995	0.2373046875	0.2955108870
-0.2402343750	-0.1869554927	-0.4960937500	0.0532788823	0.2558593750	0.3091382573
-0.2841796875	-0.1857292756	-0.5107421875	0.0984504119	0.2265625000	0.3250129119
-0.2607421875	-0.1833911020	-0.5244140625	0.0773510855	0.2636718750	0.3410229605
-0.2539062500	-0.1801394811	-0.5380859375	0.0737667689	0.2841796875	0.3579464564
-0.1826171875	-0.1762048895	-0.5507812500	0.0064122980	0.3681640625	0.3745763605
-0.2744140625	-0.1718409027	-0.5625000000	0.1025731598	0.2880859375	0.3906590973
-0.3769531250	-0.1673145788	-0.5742187500	0.2096385462	0.1972656250	0.4069041712
-0.2998046875	-0.1628964633	-0.5839843750	0.1369082242	0.2841796875	0.4210879117
-0.2675781250	-0.1588505973	-0.5927734375	0.1087275277	0.3251953125	0.4339228402
-0.4296875000	-0.1554249376	-0.6005859375	0.2742625624	0.1708984375	0.4451609999
-0.4843750000	-0.1528426010	-0.6074218750	0.3315323990	0.1230468750	0.4545792740
-0.3613281250	-0.1512943241	-0.6132812500	0.2100338009	0.2519531250	0.4619869259
-0.3730468750	-0.1509324776	-0.6191406250	0.2221143974	0.2460937500	0.4682081474
-0.3652343750	-0.1518669078	-0.6240234375	0.2133674672	0.2587890625	0.4721565297
-0.3564453125	-0.1541627771	-0.6279296875	0.2022825354	0.2714843750	0.4737669104
-0.4580078125	-0.1578404367	-0.6308593750	0.3001673758	0.1728515625	0.4730189383
-0.4033203125	-0.1628772173	-0.6347656250	0.2404430952	0.2314453125	0.4718884077
-0.3632812500	-0.1692109010	-0.6367187500	0.1940703490	0.2734375000	0.4675078490
-0.4003906250	-0.1767445669	-0.6396484375	0.2236460581	0.2392578125	0.4629038706
-0.4804687500	-0.1853524640	-0.6416015625	0.2951162860	0.1611328125	0.4562490985
-0.4267578125	-0.1948865542	-0.6425781250	0.2318712583	0.2158203125	0.4476915708
-0.2275390625	-0.2051833713	-0.6445312500	0.0223556912	0.4169921875	0.4393478787
-0.4238281250	-0.2160708677	-0.6455078125	0.2077572573	0.2216796875	0.4294369448
-0.4296875000	-0.2273749492	-0.6464843750	0.2023125508	0.2167968750	0.4191094258
-0.4443359375	-0.2389254272	-0.6474609375	0.2054105103	0.2031250000	0.4085355103
-0.4208984375	-0.2505611540	-0.6484375000	0.1703372835	0.2275390625	0.3978763460
-0.3125000000	-0.2621341818	-0.6494140625	0.0503658182	0.3369140625	0.3872798807
-0.2890625000	-0.2735128774	-0.6494140625	0.0155496226	0.3603515625	0.3759011851
-0.3261718750	-0.2845840004	-0.6503906250	0.0415878746	0.3242187500	0.3658066246
-0.3730468750	-0.2952537824	-0.6494140625	0.0777930926	0.2763671875	0.3541602801
-0.3818359375	-0.3054480488	-0.6464843750	0.0763878887	0.2646484375	0.3410363262
-0.3896484375	-0.3151114390	-0.6396484375	0.0745369985	0.2500000000	0.3245369985
-0.3769531250	-0.3242058266	-0.6328125000	0.0527472984	0.2558593750	0.3086066734
-0.3876953125	-0.3327081053	-0.6240234375	0.0549872072	0.2363281250	0.2913153322
-0.3642578125	-0.3406075622	-0.6152343750	0.0236502503	0.2509765625	0.2746268128
-0.2705078125	-0.3479030829	-0.6054687500	0.0773952704	0.3349609375	0.2575656671
-0.2617187500	-0.3546004151	-0.5976562500	0.0928816651	0.3359375000	0.2430558349
-0.3427734375	-0.3607096705	-0.5888671875	0.0179362330	0.2460937500	0.2281575170
-0.2568359375	-0.3662431693	-0.5810546875	0.1094072318	0.3242187500	0.2148115182
-0.3066406250	-0.3712136609	-0.5742187500	0.0645730359	0.2675781250	0.2030050891
-0.1552734375	-0.3756329076	-0.5673828125	0.2203594701	0.4121093750	0.1917499049
-0.2783203125	-0.3795105973	-0.5615234375	0.1011902848	0.2832031250	0.1820128402
-0.3300781250	-0.3828535465	-0.5566406250	0.0527754215	0.2265625000	0.1737870785
-0.2431640625	-0.3856651547	-0.5517578125	0.1425010922	0.3085937500	0.1660926578
-0.2578125000	-0.3879450781	-0.5478515625	0.1301325781	0.2900390625	0.1599064844
-0.2558593750	-0.3896891205	-0.5439453125	0.1338297455	0.2880859375	0.1542561920
-0.3505859375	-0.3908893666	-0.5410156250	0.0403034291	0.1904296875	0.1501262584
-0.2998046875	-0.3915345910	-0.5380859375	0.0917299035	0.2382812500	0.1465513465
-0.2324218750	-0.3916109750	-0.5361328125	0.1591891000	0.3037109375	0.1445218375
-0.2041015625	-0.3911031494	-0.5341796875	0.1870015869	0.3300781250	0.1430765381
-0.2480468750	-0.3899955626	-0.5322265625	0.1419486876	0.2841796875	0.1422309999
-0.3027343750	-0.3882741307	-0.5302734375	0.0855397557	0.2275390625	0.1419993068
-0.3466796875	-0.3859280707	-0.5292968750	0.0392483832	0.1826171875	0.1433688043
-0.2753906250	-0.3829517876	-0.5283203125	0.1075611626	0.2529296875	0.1453685249
-0.3408203125	-0.3793466851	-0.5283203125	0.0385263726	0.1875000000	0.1489736274
-0.4091796875	-0.3751228105	-0.5312500000	0.0340568770	0.1220703125	0.1561271895
-0.4160156250	-0.3703002766	-0.5361328125	0.0457153484	0.1201171875	0.1658325359
-0.4433593750	-0.3649104359	-0.5439453125	0.0784489391	0.1005859375	0.1790348766
-0.3505859375	-0.3589968043	-0.5517578125	0.0084108668	0.2011718750	0.1927610082
-0.2792968750	-0.3526157458	-0.5605468750	0.0733188708	0.2812500000	0.2079311292
-0.2333984375	-0.3458369239	-0.5693359375	0.1124384864	0.3359375000	0.2234990136
-0.2587890625	-0.3387434781	-0.5781250000	0.0799544156	0.3193359375	0.2393815219
-0.3330078125	-0.3314318167	-0.5859375000	0.0015759958	0.2529296875	0.2545056833
-0.4169921875	-0.3240108535	-0.5937500000	0.0929813340	0.1767578125	0.2697391465
-0.3779296875	-0.3166005167	-0.6005859375	0.0613291708	0.2226562500	0.2839854208
-0.3242187500	-0.3093294286	-0.6074218750	0.0148893214	0.2832031250	0.2980924464
-0.3837890625	-0.3023317791	-0.6171875000	0.0814572834	0.2333984375	0.3148557209
-0.4287109375	-0.2957435419	-0.6289062500	0.1329673956	0.2001953125	0.3331627081
-0.4931640625	-0.2896982614	-0.6406250000	0.2034658011	0.1474609375	0.3509267386
-0.4677734375	-0.2843226788	-0.6542968750	0.1834507587	0.1865234375	0.3699741962
-0.5224609375	-0.2797324815	-0.6669921875	0.2427284560	0.1445312500	0.3872597060
-0.3906250000	-0.2760284617	-0.6787109375	0.1145965383	0.2880859375	0.4026824758
-0.3798828125	-0.2732933508	-0.6904296875	0.1065894617	0.3105468750	0.4171363367
-0.4716796875	-0.2715895297	-0.7011718750	0.2000901578	0.2294921875	0.4295823453
-0.5849609375	-0.2709577176	-0.7109375000	0.3140032199	0.1259765625	0.4399797824
-0.5458984375	-0.2714166270	-0.7197265625	0.2744818105	0.1738281250	0.4483099355
-0.4619140625	-0.2729635013	-0.7275390625	0.1889505612	0.2656250000	0.4545755612
-0.4248046875	-0.2755754202	-0.7353515625	0.1492292673	0.3105468750	0.4597761423
-0.3916015625	-0.2792112644	-0.7412109375	0.1123902981	0.3496093750	0.4619996731
-0.5927734375	-0.2838142052	-0.7470703125	0.3089592323	0.1542968750	0.4632561073
-0.6640625000	-0.2893145432	-0.7519531250	0.3747479568	0.0878906250	0.4626385818
-0.5517578125	-0.2956326921	-0.7558593750	0.2561251204	0.2041015625	0.4602266829
-0.5175781250	-0.3026821284	-0.7597656250	0.2148959966	0.2421875000	0.4570834966
-0.4619140625	-0.3103722054	-0.7636718750	0.1515418571	0.3017578125	0.4532996696
-0.6181640625	-0.3186107902	-0.7666015625	0.2995532723	0.1484375000	0.4479907723
-0.6533203125	-0.3273066964	-0.7685546875	0.3260136161	0.1152343750	0.4412479911
-0.6181640625	-0.3363718649	-0.7695312500	0.2817921976	0.1513671875	0.4331593851
-0.5488281250	-0.3457232389	-0.7675781250	0.2031048861	0.2187500000	0.4218548861
-0.4648437500	-0.3552843025	-0.7636718750	0.1095594475	0.2988281250	0.4083875725
-0.4785156250	-0.3649862829	-0.7568359375	0.1135293421	0.2783203125	0.3918496546
-0.4658203125	-0.3747690073	-0.7490234375	0.0910513052	0.2832031250	0.3742544302
-0.3271484375	-0.3845813652	-0.7402343750	0.0574329277	0.4130859375	0.3556530098
-0.2363281250	-0.3943812857	-0.7285156250	0.1580531607	0.4921875000	0.3341343393
-0.1904296875	-0.4041351153	-0.7138671875	0.2137054278	0.5234375000	0.3097320722
-0.2685546875	-0.4138162845	-0.6982421875	0.1452615970	0.4296875000	0.2844259030
-0.2666015625	-0.4234031696	-0.6816406250	0.1568016071	0.4150390625	0.2582374554
-0.2958984375	-0.4328761094	-0.6650390625	0.1369776719	0.3691406250	0.2321629531
-0.2509765625	-0.4422136412	-0.6464843750	0.1912370787	0.3955078125	0.2042707338
-0.2685546875	-0.4513881623	-0.6259765625	0.1828334748	0.3574218750	0.1745884002
-0.2861328125	-0.4603613700	-0.6044921875	0.1742285575	0.3183593750	0.1441308175
-0.3369140625	-0.4690799266	-0.5830078125	0.1321658641	0.2460937500	0.1139278859
-0.3056640625	-0.4774718302	-0.5634765625	0.1718077677	0.2578125000	0.0860047323
-0.2988281250	-0.4854439444	-0.5439453125	0.1866158194	0.2451171875	0.0585013681
-0.3769531250	-0.4928810654	-0.5263671875	0.1159279404	0.1494140625	0.0334861221
-0.3046875000	-0.4996467954	-0.5107421875	0.1949592954	0.2060546875	0.0110953921
-0.2880859375	-0.5055863478	-0.5000000000	0.2175004103	0.2119140625	0.0055863478
-0.3369140625	-0.5105312526	-0.4931640625	0.1736171901	0.1562500000	0.0173671901
-0.3486328125	-0.5143057710	-0.4882812500	0.1656729585	0.1396484375	0.0260245210
-0.3330078125	-0.5167346827	-0.4873046875	0.1837268702	0.1542968750	0.0294299952
-0.3447265625	-0.5176519967	-0.4863281250	0.1729254342	0.1416015625	0.0313238717
-0.3525390625	-0.5169100656	-0.4873046875	0.1643710031	0.1347656250	0.0296053781
-0.3212890625	-0.5143885639	-0.4892578125	0.1930995014	0.1679687500	0.0251307514
-0.2998046875	-0.5100027995	-0.4912109375	0.2101981120	0.1914062500	0.0187918620
-0.4228515625	-0.5037108713	-0.4941406250	0.0808593088	0.0712890625	0.0095702463
-0.3554687500	-0.4955192419	-0.4960937500	0.1400504919	0.1406250000	0.0005745081
-0.3388671875	-0.4854863905	-0.4990234375	0.1466192030	0.1601562500	0.0135370470
-0.1787109375	-0.4737243146	-0.5009765625	0.2950133771	0.3222656250	0.0272522479
-0.1669921875	-0.4603977761	-0.5039062500	0.2934055886	0.3369140625	0.0435084739
-0.1318359375	-0.4457212835	-0.5058593750	0.3138853460	0.3740234375	0.0601380915
-0.2158203125	-0.4299538652	-0.5078125000	0.2141335527	0.2919921875	0.0778586348
-0.1640625000	-0.4133917412	-0.5097656250	0.2493292412	0.3457031250	0.0963738838
-0.2519531250	-0.3963590692	-0.5097656250	0.1444059442	0.2578125000	0.1134065558
-0.1767578125	-0.3791970566	-0.5078125000	0.2024392441	0.3310546875	0.1286154434
-0.2021484375	-0.3622518697	-0.5029296875	0.1601034322	0.3007812500	0.1406778178
-0.1240234375	-0.3458619013	-0.4960937500	0.2218384638	0.3720703125	0.1502318487
-0.1220703125	-0.3303450409	-0.4882812500	0.2082747284	0.3662109375	0.1579362091
-0.1503906250	-0.3159866051	-0.4804687500	0.1655959801	0.3300781250	0.1644821449
-0.1503906250	-0.3030285317	-0.4716796875	0.1526379067	0.3212890625	0.1686511558
-0.1923828125	-0.2916603505	-0.4638671875	0.0992775380	0.2714843750	0.1722068370
-0.2060546875	-0.2820123278	-0.4560546875	0.0759576403	0.2500000000	0.1740423597
-0.1787109375	-0.2741510746	-0.4482421875	0.0954401371	0.2695312500	0.1740911129
-0.1591796875	-0.2680778069	-0.4414062500	0.1088981194	0.2822265625	0.1733284431
-0.1650390625	-0.2637293310	-0.4355468750	0.0986902685	0.2705078125	0.1718175440
-0.1933593750	-0.2609817102	-0.4296875000	0.0676223352	0.2363281250	0.1687057898
-0.2216796875	-0.2596564295	-0.4248046875	0.0379767420	0.2031250000	0.1651482580
-0.2050781250	-0.2595287488	-0.4208984375	0.0544506238	0.2158203125	0.1613696887
-0.3066406250	-0.2603378321	-0.4169921875	0.0463027929	0.1103515625	0.1566543554
-0.1962890625	-0.2617981776	-0.4130859375	0.0655091151	0.2167968750	0.1512877599
-0.1884765625	-0.2636118410	-0.4101562500	0.0751352785	0.2216796875	0.1465444090
-0.2285156250	-0.2654809385	-0.4082031250	0.0369653135	0.1796875000	0.1427221865
-0.2529296875	-0.2671199114	-0.4101562500	0.0141902239	0.1572265625	0.1430363386
-0.2011718750	-0.2682670436	-0.4140625000	0.0670951686	0.2128906250	0.1457954564
-0.2373046875	-0.2686947481	-0.4199218750	0.0313900606	0.1826171875	0.1512271269
-0.2246093750	-0.2682181963	-0.4277343750	0.0436088213	0.2031250000	0.1595161787
-0.2041015625	-0.2667019535	-0.4355468750	0.0626003910	0.2314453125	0.1688449215
-0.2841796875	-0.2640643814	-0.4433593750	0.0201153061	0.1591796875	0.1792949936
-0.2919921875	-0.2602796803	-0.4511718750	0.0317125072	0.1591796875	0.1908921947
-0.1865234375	-0.2553775568	-0.4589843750	0.0688541193	0.2724609375	0.2036068182
-0.1689453125	-0.2494406182	-0.4667968750	0.0804953057	0.2978515625	0.2173562568
-0.2314453125	-0.2425996999	-0.4765625000	0.0111543874	0.2451171875	0.2339628001
-0.2119140625	-0.2350274031	-0.4892578125	0.0231133406	0.2773437500	0.2542304094
-0.2373046875	-0.2269301600	-0.5029296875	0.0103745275	0.2656250000	0.2759995275
-0.2480468750	-0.2185391745	-0.5166015625	0.0295077005	0.2685546875	0.2980623880
-0.2382812500	-0.2101006145	-0.5292968750	0.0281806355	0.2910156250	0.3191962605
-0.3085937500	-0.2018654699	-0.5429687500	0.1067282801	0.2343750000	0.3411032801
-0.3681640625	-0.1940795084	-0.5546875000	0.1740845541	0.1865234375	0.3606079916
-0.3916015625	-0.1869737667	-0.5664062500	0.2046277958	0.1748046875	0.3794324833
-0.2890625000	-0.1807559964	-0.5771484375	0.1083065036	0.2880859375	0.3963924411
-0.3359375000	-0.1756034553	-0.5859375000	0.1603340447	0.2500000000	0.4103340447
-0.3037109375	-0.1716573658	-0.5947265625	0.1320535717	0.2910156250	0.4230691967
-0.3076171875	-0.1690192569	-0.6025390625	0.1385979306	0.2949218750	0.4335198056
-0.2763671875	-0.1677492646	-0.6093750000	0.1086179229	0.3330078125	0.4416257354
-0.2792968750	-0.1678663194	-0.6152343750	0.1114305556	0.3359375000	0.4473680556
-0.3076171875	-0.1693500258	-0.6201171875	0.1382671617	0.3125000000	0.4507671617
-0.3417968750	-0.1721439509	-0.6250000000	0.1696529241	0.2832031250	0.4528560491
-0.3730468750	-0.1761599905	-0.6289062500	0.1968868845	0.2558593750	0.4527462595
-0.3457031250	-0.1812834770	-0.6318359375	0.1644196480	0.2861328125	0.4505524605
-0.3515625000	-0.1873787295	-0.6347656250	0.1641837705	0.2832031250	0.4473868955
-0.4042968750	-0.1942947967	-0.6376953125	0.2100020783	0.2333984375	0.4434005158
-0.4228515625	-0.2018711978	-0.6396484375	0.2209803647	0.2167968750	0.4377772397
-0.4687500000	-0.2099435029	-0.6416015625	0.2588064971	0.1728515625	0.4316580596
-0.4082031250	-0.2183486320	-0.6435546875	0.1898544930	0.2353515625	0.4252060555
-0.3349609375	-0.2269297769	-0.6455078125	0.1080311606	0.3105468750	0.4185780356
-0.5302734375	-0.2355408762	-0.6503906250	0.2947325613	0.1201171875	0.4148497488
-0.4892578125	-0.2440505750	-0.6572265625	0.2452072375	0.1679687500	0.4131759875
-0.3154296875	-0.2523455900	-0.6660156250	0.0630840975	0.3505859375	0.4136700350
-0.2958984375	-0.2603333966	-0.6757812500	0.0355650409	0.3798828125	0.4154478534
